TF_name	Observed_ChIP_num	Predicted_ChIP_num_median
892	0.7781512503836436	0.40575823
893	0.0	0.40423813
894	0.3010299956639812	0.22185777
895	0.6020599913279624	0.41624984
896	0.6020599913279624	0.520285
897	0.6020599913279624	0.3262989
898	0.8450980400142568	0.32931292
899	0.0	0.512081
900	0.3010299956639812	0.16509746
901	0.9030899869919436	0.5713401
